team,type,subtype,session,start_frame,start_time,end_frame,end_time,from,to,start_x,start_y,end_x,end_y,phase,game_id,is_left_to_right,goal,ownGoal,eventType,outcome,event_id
Away,PASS,HEAD,1,3543,141.72,3568,142.72,A01,A06,72.56196,8.66232,64.50515999999999,11.24424,1,3,False,False,False,PASS,True,2148
Away,BALL LOST,INTERCEPTION,1,3625,145.0,3626,145.04,A06,,61.66799999999999,4.84992,58.32000000000001,2.88,1,3,False,False,False,PASS,False,2149
Home,PASS,PASS,1,3995,159.8,4050,162.0,B21,B23,37.0926,-0.26568,33.40872,18.49824,1,3,True,False,False,PASS,True,2150
Home,PASS,PASS,1,4050,162.0,4103,164.12,B23,B19,33.40872,18.49824,20.83968,38.65464,1,3,True,False,False,PASS,True,2151
Home,PASS,PASS,1,4143,165.72,4175,167.0,B19,B20,19.774800000000003,37.8648,21.59352,14.23656,1,3,True,False,False,PASS,True,2152
Home,PASS,PASS,1,4212,168.48,4258,170.32,B20,B28,21.17556,13.75488,6.7338000000000005,30.0276,1,3,True,False,False,PASS,True,2153
Home,PASS,PASS,1,4305,172.2,4332,173.28,B28,B20,7.182,26.54424,13.38012,8.3088,1,3,True,False,False,PASS,True,2154
Home,BALL LOST,INTERCEPTION,1,4385,175.4,4408,176.32,B20,,13.34232,6.89976,41.04,16.560000000000002,1,3,True,False,False,PASS,False,2155
Away,PASS,HEAD,1,4406,176.24,4452,178.08,A06,A07,37.70712,13.51944,23.2038,12.31128,1,3,False,False,False,PASS,True,2156
Away,BALL LOST,INTERCEPTION,1,6449,257.96,6487,259.48,A07,,-1.56168,0.1908,7.56,34.56,1,3,False,False,False,PASS,False,2157
Home,PASS,HEAD,1,6486,259.44,6514,260.56,B19,B18,6.0912,32.04504,16.379279999999998,41.22792,1,3,True,False,False,PASS,True,2158
Home,BALL LOST,CLEARANCE,1,6514,260.56,6675,267.0,B18,,16.379279999999998,41.22792,76.67999999999999,39.6,1,3,True,False,False,PASS,False,2159
Away,PASS,PASS,1,6710,268.4,6767,270.68,A04,A06,75.6918,41.698800000000006,61.341840000000005,64.7316,1,3,False,False,False,PASS,True,2160
Away,PASS,PASS,1,6767,270.68,6806,272.24,A06,A04,61.341840000000005,64.7316,77.30316,53.05032,1,3,False,False,False,PASS,True,2161
Away,PASS,PASS,1,6886,275.44,6949,277.96,A04,A11,78.08292,46.584,97.17084,35.32752,1,3,False,False,False,PASS,True,2162
Away,PASS,PASS,1,7028,281.12,7088,283.52,A11,A01,96.27228,32.40072,72.20556,0.75456,1,3,False,False,False,PASS,True,2163
Away,PASS,PASS,1,7128,285.12,7150,286.0,A01,A08,74.64744,1.34352,77.20703999999999,16.38216,1,3,False,False,False,PASS,True,2164
Away,PASS,PASS,1,7150,286.0,7196,287.84,A08,A06,77.20703999999999,16.38216,71.89128000000001,30.30912,1,3,False,False,False,PASS,True,2165
Away,PASS,PASS,1,7196,287.84,7261,290.44,A06,A11,71.89128000000001,30.30912,98.67528,33.39936,1,3,False,False,False,PASS,True,2166
Home,BALL LOST,INTERCEPTION,1,8108,324.32,8132,325.28,B18,,78.59592,72.67248,91.8,61.92,1,3,True,False,False,PASS,False,2167
Away,BALL LOST,CLEARANCE,1,8294,331.76,8396,335.84,A03,,92.26548,55.026720000000005,51.84,59.76,1,3,False,False,False,PASS,False,2168
Away,PASS,PASS,1,8460,338.4,8509,340.36,A02,A06,82.01196,36.1728,70.29612,44.80056,1,3,False,False,False,PASS,True,2169
Away,PASS,PASS,1,8525,341.0,8547,341.88,A06,A08,70.173,44.467200000000005,76.48668,39.88584,1,3,False,False,False,PASS,True,2170
Away,PASS,PASS,1,8547,341.88,8597,343.88,A08,A04,76.48668,39.88584,76.2102,63.41328,1,3,False,False,False,PASS,True,2171
Away,PASS,PASS,1,8767,350.68,8794,351.76,A06,A02,69.86304,45.24336,78.27516,37.71144,1,3,False,False,False,PASS,True,2172
Away,PASS,PASS,1,8820,352.8,8870,354.8,A02,A01,79.0884,36.0648,72.82007999999999,6.638400000000001,1,3,False,False,False,PASS,True,2173
Away,PASS,PASS,1,8892,355.68,8912,356.48,A01,A05,72.26604,6.09696,59.92596,18.49824,1,3,False,False,False,PASS,True,2174
Away,PASS,PASS,1,8991,359.64,9019,360.76,A05,A08,62.8992,16.359840000000002,62.52228,26.00352,1,3,False,False,False,PASS,True,2175
Away,PASS,PASS,1,9038,361.52,9073,362.92,A08,A07,60.95088,26.70552,53.54856,52.41456,1,3,False,False,False,PASS,True,2176
Away,PASS,PASS,1,9141,365.64,9171,366.84,A07,A09,43.87932,56.88144,28.08,68.67504,1,3,False,False,False,PASS,True,2177
Away,BALL LOST,INTERCEPTION,1,9315,372.6,9321,372.84,A09,,22.92732,67.00248,17.28,67.67999999999999,1,3,False,False,False,PASS,False,2178
Away,PASS,PASS,1,9573,382.92,9610,384.4,A04,A09,20.67552,72.84384,13.6944,67.19256,1,3,False,False,False,PASS,True,2179
Away,BALL LOST,INTERCEPTION,1,9666,386.64,9670,386.8,A09,,14.72796,71.04312,14.04,69.12,1,3,False,False,False,PASS,False,2180
Away,PASS,PASS,1,9915,396.6,9944,397.76,A04,A10,10.52028,72.95616,7.5762,64.63152,1,3,False,False,False,PASS,True,2181
Home,BALL LOST,CLEARANCE,1,10016,400.64,10091,403.64,B22,,5.87628,65.1276,47.52,60.48,1,3,True,False,False,PASS,False,2182
Away,BALL LOST,INTERCEPTION,1,10115,404.6,10140,405.6,A03,,47.41632,61.24968,39.96,66.96000000000001,1,3,False,False,False,PASS,False,2183
Away,PASS,PASS,1,10361,414.44,10410,416.4,A04,A07,42.82416,72.67751999999999,52.0182,68.66136,1,3,False,False,False,PASS,True,2184
Away,PASS,PASS,1,10410,416.4,10438,417.52,A07,A03,52.0182,68.66136,71.12664000000001,69.89256,1,3,False,False,False,PASS,True,2185
Away,PASS,PASS,1,10468,418.72,10505,420.2,A03,A02,73.9746,68.02272,75.17448,39.013200000000005,1,3,False,False,False,PASS,True,2186
Away,PASS,PASS,1,10564,422.56,10609,424.36,A02,A01,69.35867999999999,29.6892,60.77268000000001,6.2438400000000005,1,3,False,False,False,PASS,True,2187
Away,PASS,PASS,1,10656,426.24,10678,427.12,A01,A05,56.82527999999999,12.03696,48.87216,6.33888,1,3,False,False,False,PASS,True,2188
Away,PASS,PASS,1,10750,430.0,10772,430.88,A05,A02,59.55012000000001,6.86376,73.84176,11.93904,1,3,False,False,False,PASS,True,2189
Away,PASS,PASS,1,10807,432.28,10840,433.6,A02,A01,72.54144000000001,10.21608,49.8474,1.34928,1,3,False,False,False,PASS,True,2190
Away,BALL LOST,INTERCEPTION,1,10914,436.56,10934,437.36,A01,,34.248960000000004,1.85184,30.24,15.12,1,3,False,False,False,PASS,False,2191
Home,PASS,PASS,1,10968,438.72,10983,439.32,B23,B20,28.05516,13.97736,19.80936,13.68576,1,3,True,False,False,PASS,True,2192
Home,PASS,PASS,1,11002,440.08,11020,440.8,B20,B25,18.68184,12.80304,22.6368,4.42368,1,3,True,False,False,PASS,True,2193
Home,PASS,PASS,1,11037,441.48,11052,442.08,B25,B23,23.6952,4.42872,26.69652,12.98376,1,3,True,False,False,PASS,True,2194
Home,PASS,PASS,1,11052,442.08,11084,443.36,B23,B21,26.69652,12.98376,39.70512,1.55448,1,3,True,False,False,PASS,True,2195
Home,PASS,PASS,1,11114,444.56,11130,445.2,B21,B27,43.71732,3.26088,54.68688,5.263199999999999,1,3,True,False,False,PASS,True,2196
Home,PASS,PASS,1,11130,445.2,11153,446.12,B27,B25,54.68688,5.263199999999999,52.23204,10.29024,1,3,True,False,False,PASS,True,2197
Away,PASS,PASS,1,11192,447.68,11258,450.32,A06,A05,54.01512,17.22744,34.617239999999995,4.04496,1,3,False,False,False,PASS,True,2198
Away,PASS,PASS,1,11258,450.32,11288,451.52,A05,A10,34.617239999999995,4.04496,18.95832,23.424480000000003,1,3,False,False,False,PASS,True,2199
Home,PASS,PASS,1,11658,466.32,11709,468.36,B28,B19,11.76768,28.39824,16.31772,50.1948,1,3,True,False,False,PASS,True,2200
Home,PASS,PASS,1,11788,471.52,11811,472.44,B19,B24,18.40536,50.93064,21.52008,31.90608,1,3,True,False,False,PASS,True,2201
Home,PASS,PASS,1,11868,474.72,11911,476.44,B24,B19,22.01904,31.72464,23.7384,56.50128,1,3,True,False,False,PASS,True,2202
Home,BALL LOST,INTERCEPTION,1,12029,481.16,12059,482.36,B19,,40.86072,64.5948,60.48,51.84,1,3,True,False,False,PASS,False,2203
Away,BALL LOST,INTERCEPTION,1,12057,482.28,12104,484.16,A08,,61.636680000000005,49.83552,57.24,64.08,1,3,False,False,False,PASS,False,2204
Away,PASS,PASS,1,12128,485.12,12152,486.08,A08,A06,65.29140000000001,51.372,56.80476,50.15232,1,3,False,False,False,PASS,True,2205
Away,PASS,PASS,1,12167,486.68,12199,487.96,A06,A07,55.70100000000001,48.56256,49.76856,42.0696,1,3,False,False,False,PASS,True,2206
Away,BALL LOST,INTERCEPTION,1,12199,487.96,12264,490.56,A07,,49.76856,42.0696,22.68,44.64,1,3,False,False,False,PASS,False,2207
Home,PASS,PASS,1,12264,490.56,12286,491.44,B28,B23,18.72396,42.6852,33.23376,41.57928,1,3,True,False,False,PASS,True,2208
Home,PASS,PASS,1,12299,491.96,12357,494.28,B23,B25,31.6224,41.2272,31.7628,26.1252,1,3,True,False,False,PASS,True,2209
Home,PASS,PASS,1,12357,494.28,12437,497.48,B25,B21,31.7628,26.1252,20.99628,10.65384,1,3,True,False,False,PASS,True,2210
Home,PASS,PASS,1,12461,498.44,12481,499.24,B21,B20,21.19392,9.48024,14.382360000000002,20.51856,1,3,True,False,False,PASS,True,2211
Away,PASS,PASS,1,12573,502.92,12593,503.72,A01,A05,42.525,14.25096,33.65388,6.88032,1,3,False,False,False,PASS,True,2212
Away,PASS,PASS,1,12634,505.36,12649,505.96,A05,A07,41.131800000000005,8.90712,42.3954,15.04152,1,3,False,False,False,PASS,True,2213
Away,PASS,PASS,1,12786,511.44,12815,512.6,A07,A05,42.3198,1.5804,44.87832,9.81792,1,3,False,False,False,PASS,True,2214
Away,PASS,PASS,1,12815,512.6,12829,513.16,A05,A07,44.87832,9.81792,45.93132,5.54976,1,3,False,False,False,PASS,True,2215
Away,PASS,PASS,1,12857,514.28,12917,516.68,A07,A02,49.53636,7.90632,67.95252,5.9450400000000005,1,3,False,False,False,PASS,True,2216
Away,PASS,PASS,1,12917,516.68,12945,517.8,A02,A01,67.95252,5.9450400000000005,60.6906,-0.6544800000000001,1,3,False,False,False,PASS,True,2217
Away,PASS,PASS,1,12966,518.64,12986,519.44,A01,A07,60.8958,-0.24912,61.52868000000001,9.72072,1,3,False,False,False,PASS,True,2218
Away,PASS,PASS,1,13010,520.4,13100,524.0,A07,A11,63.36684,9.033119999999998,97.56504,28.10808,1,3,False,False,False,PASS,True,2219
Away,PASS,PASS,1,13100,524.0,13143,525.72,A11,A03,97.56504,28.10808,88.57944,48.5352,1,3,False,False,False,PASS,True,2220
Away,PASS,PASS,1,13211,528.44,13266,530.64,A03,A02,85.46687999999999,48.782880000000006,87.64847999999999,16.72128,1,3,False,False,False,PASS,True,2221
Away,PASS,PASS,1,13376,535.04,13397,535.88,A02,A01,63.7362,8.21952,59.861160000000005,0.60336,1,3,False,False,False,PASS,True,2222
Away,PASS,PASS,1,13397,535.88,13430,537.2,A01,A08,59.861160000000005,0.60336,69.97536000000001,12.35088,1,3,False,False,False,PASS,True,2223
Home,PASS,PASS,1,13560,542.4,13582,543.28,B25,B24,60.1884,-0.11664,62.90028,11.13408,1,3,True,False,False,PASS,True,2224
Home,PASS,PASS,1,13594,543.76,13626,545.04,B24,B21,62.48772,10.21608,54.82836,2.74536,1,3,True,False,False,PASS,True,2225
Home,PASS,PASS,1,13666,546.64,13678,547.12,B21,B24,54.94392,2.71296,54.53352,7.38288,1,3,True,False,False,PASS,True,2226
Home,PASS,PASS,1,13724,548.96,13756,550.24,B24,B20,53.47836,7.95096,34.479,14.80392,1,3,True,False,False,PASS,True,2227
Home,PASS,PASS,1,13783,551.32,13818,552.72,B20,B19,33.30504,16.05168,29.02392,43.8984,1,3,True,False,False,PASS,True,2228
Home,PASS,PASS,1,13893,555.72,13920,556.8,B19,B20,30.13848,45.08928,30.77136,22.76928,1,3,True,False,False,PASS,True,2229
Home,PASS,PASS,1,13944,557.76,13974,558.96,B20,B24,30.73788,20.60928,39.26772,5.40288,1,3,True,False,False,PASS,True,2230
Home,PASS,PASS,1,14052,562.08,14092,563.68,B24,B20,39.91032,6.66504,30.220560000000003,18.70632,1,3,True,False,False,PASS,True,2231
Home,PASS,PASS,1,14122,564.88,14154,566.16,B20,B19,31.42584,21.68352,25.71372,47.94408,1,3,True,False,False,PASS,True,2232
Home,PASS,PASS,1,14268,570.72,14303,572.12,B19,B20,29.010960000000004,52.18056,29.10924,24.444000000000003,1,3,True,False,False,PASS,True,2233
Home,PASS,PASS,1,14367,574.68,14392,575.68,B20,B21,35.7318,14.13216,54.97632000000001,1.15488,1,3,True,False,False,PASS,True,2234
Home,PASS,PASS,1,14407,576.28,14423,576.92,B21,B26,55.43964,2.70864,57.83724,10.71792,1,3,True,False,False,PASS,True,2235
Home,PASS,PASS,1,14448,577.92,14468,578.72,B26,B25,58.4928,7.588799999999999,70.92684,6.20856,1,3,True,False,False,PASS,True,2236
Home,PASS,PASS,1,14468,578.72,14508,580.32,B25,B26,70.92684,6.20856,66.09384,10.60488,1,3,True,False,False,PASS,True,2237
Home,PASS,PASS,1,14508,580.32,14541,581.64,B26,B21,66.09384,10.60488,72.98208,2.3832,1,3,True,False,False,PASS,True,2238
Home,PASS,PASS,1,14605,584.2,14628,585.12,B21,B24,76.93812,3.68856,64.76004,4.08312,1,3,True,False,False,PASS,True,2239
Home,PASS,PASS,1,14694,587.76,14716,588.64,B24,B22,64.97604,7.93944,58.95072,17.16912,1,3,True,False,False,PASS,True,2240
Home,PASS,PASS,1,14748,589.92,14776,591.04,B22,B20,54.6426,18.37872,43.88256,17.81568,1,3,True,False,False,PASS,True,2241
Home,PASS,PASS,1,14801,592.04,14823,592.92,B20,B24,44.16336,17.98704,57.27996,14.14008,1,3,True,False,False,PASS,True,2242
Home,PASS,PASS,1,14899,595.96,14959,598.36,B24,B20,56.6082,20.83464,45.0414,17.51184,1,3,True,False,False,PASS,True,2243
Home,PASS,PASS,1,14959,598.36,15051,602.04,B20,B18,45.0414,17.51184,53.18568,67.41216,1,3,True,False,False,PASS,True,2244
Home,PASS,PASS,1,15096,603.84,15144,605.76,B18,B19,52.05168,62.56584,35.28036,58.24008,1,3,True,False,False,PASS,True,2245
Home,PASS,PASS,1,15167,606.68,15202,608.08,B19,B20,35.08056,56.94408,33.33528,30.12696,1,3,True,False,False,PASS,True,2246
Home,PASS,PASS,1,15241,609.64,15266,610.64,B20,B24,34.34832,26.36712,44.40204,18.65592,1,3,True,False,False,PASS,True,2247
Home,PASS,PASS,1,15339,613.56,15374,614.96,B24,B21,47.59668,17.24616,63.75456,1.1232,1,3,True,False,False,PASS,True,2248
Home,PASS,PASS,1,15444,617.76,15478,619.12,B21,B24,65.76444,3.4128,51.34536,5.119199999999999,1,3,True,False,False,PASS,True,2249
Home,PASS,PASS,1,15505,620.2,15567,622.68,B24,B19,49.16052,7.511039999999999,43.00668,53.96976,1,3,True,False,False,PASS,True,2250
Home,PASS,PASS,1,15623,624.92,15656,626.24,B19,B27,48.79008,55.98288,74.95848,60.35616,1,3,True,False,False,PASS,True,2251
Home,PASS,PASS,1,15682,627.28,15700,628.0,B27,B18,74.98224,64.33848,65.36376,69.21216,1,3,True,False,False,PASS,True,2252
Away,PASS,PASS,1,15833,633.32,15877,635.08,A04,A03,77.67468,72.60408,90.73728,64.90584,1,3,False,False,False,PASS,True,2253
Away,PASS,PASS,1,15913,636.52,15930,637.2,A03,A08,90.73728,61.37496,82.41047999999999,48.82392,1,3,False,False,False,PASS,True,2254
Away,PASS,PASS,1,15982,639.28,16020,640.8,A08,A11,88.38288,45.40248,103.81716,36.34128,1,3,False,False,False,PASS,True,2255
Away,PASS,PASS,1,16020,640.8,16154,646.16,A11,A07,103.81716,36.34128,60.26616,13.30776,1,3,False,False,False,PASS,True,2256
Home,PASS,PASS,1,16324,652.96,16348,653.92,B25,B21,35.99208,-0.70704,31.8384,11.51784,1,3,True,False,False,PASS,True,2257
Home,PASS,PASS,1,16381,655.24,16413,656.52,B21,B19,32.967,12.40704,21.94452,34.26048,1,3,True,False,False,PASS,True,2258
Home,PASS,PASS,1,16442,657.68,16497,659.88,B19,B18,21.61944,36.4176,32.59548,63.17208,1,3,True,False,False,PASS,True,2259
Home,PASS,PASS,1,16538,661.52,16568,662.72,B18,B19,34.5924,63.79776,24.92208,50.29344,1,3,True,False,False,PASS,True,2260
Home,PASS,PASS,1,16594,663.76,16622,664.88,B19,B23,25.51068,49.4676,25.22448,33.32304,1,3,True,False,False,PASS,True,2261
Home,PASS,PASS,1,16708,668.32,16766,670.64,B23,B20,34.31916,28.61712,38.46636,7.714799999999999,1,3,True,False,False,PASS,True,2262
Home,PASS,PASS,1,16766,670.64,16790,671.6,B20,B21,38.46636,7.714799999999999,55.12104,0.04608,1,3,True,False,False,PASS,True,2263
Home,PASS,PASS,1,16822,672.88,16855,674.2,B21,B20,53.7678,-1.42344,43.26372,3.91824,1,3,True,False,False,PASS,True,2264
Away,PASS,PASS,1,17040,681.6,17086,683.44,A02,A01,75.22847999999999,24.54984,71.58239999999999,5.14944,1,3,False,False,False,PASS,True,2265
Away,PASS,PASS,1,17118,684.72,17168,686.72,A01,A02,70.26804,5.48712,82.25928,20.65464,1,3,False,False,False,PASS,True,2266
Away,PASS,PASS,1,17168,686.72,17199,687.96,A02,A06,82.25928,20.65464,73.00908,34.11,1,3,False,False,False,PASS,True,2267
Away,PASS,PASS,1,17263,690.52,17306,692.24,A06,A04,73.40544,42.5844,62.82252,69.04368,1,3,False,False,False,PASS,True,2268
Away,PASS,PASS,1,17433,697.32,17455,698.2,A04,A06,49.033080000000005,62.54784,57.06396,63.57167999999999,1,3,False,False,False,PASS,True,2269
Away,PASS,PASS,1,17476,699.04,17506,700.24,A06,A03,57.52944000000001,63.57096,72.15912,53.414640000000006,1,3,False,False,False,PASS,True,2270
Away,PASS,PASS,1,17530,701.2,17565,702.6,A03,A02,71.8632,51.2604,71.2638,33.102,1,3,False,False,False,PASS,True,2271
Away,PASS,PASS,1,17593,703.72,17611,704.44,A02,A08,70.82208,32.84352,63.29556,37.99008,1,3,False,False,False,PASS,True,2272
Away,PASS,PASS,1,17611,704.44,17668,706.72,A08,A01,63.29556,37.99008,63.144360000000006,8.63568,1,3,False,False,False,PASS,True,2273
Away,PASS,PASS,1,17694,707.76,17712,708.48,A01,A07,62.38188,8.63496,55.50767999999999,17.838720000000002,1,3,False,False,False,PASS,True,2274
Away,PASS,PASS,1,17731,709.24,17758,710.32,A07,A01,56.89656,15.38568,63.3042,5.4352800000000006,1,3,False,False,False,PASS,True,2275
Away,PASS,PASS,1,17777,711.08,17799,711.96,A01,A08,63.1692,5.266800000000001,54.32184,19.3032,1,3,False,False,False,PASS,True,2276
Away,PASS,PASS,1,17799,711.96,17852,714.08,A08,A05,54.32184,19.3032,44.25624,12.87216,1,3,False,False,False,PASS,True,2277
Away,PASS,PASS,1,17852,714.08,17887,715.48,A05,A07,44.25624,12.87216,38.78604,5.53608,1,3,False,False,False,PASS,True,2278
Away,PASS,PASS,1,17934,717.36,18029,721.16,A07,A04,37.18548,9.71064,24.54516,63.80136,1,3,False,False,False,PASS,True,2279
Away,PASS,PASS,1,18112,724.48,18134,725.36,A04,A06,28.1502,67.58064,36.57312,63.84528,1,3,False,False,False,PASS,True,2280
Away,BALL LOST,INTERCEPTION,1,18134,725.36,18150,726.0,A06,,36.57312,63.84528,24.84,66.96000000000001,1,3,False,False,False,PASS,False,2281
Home,PASS,PASS,1,18147,725.88,18191,727.64,B18,B22,27.84888,66.33792,30.9636,61.27992,1,3,True,False,False,PASS,True,2282
Home,PASS,PASS,1,18191,727.64,18226,729.04,B22,B19,30.9636,61.27992,21.31056,53.74512,1,3,True,False,False,PASS,True,2283
Away,PASS,HEAD,1,18310,732.4,18354,734.16,A02,A08,56.76912,35.57232,48.98772,42.02928,1,3,False,False,False,PASS,True,2284
Away,PASS,PASS,1,18354,734.16,18405,736.2,A08,A04,48.98772,42.02928,49.84956,65.71296000000001,1,3,False,False,False,PASS,True,2285
Away,PASS,PASS,1,18470,738.8,18497,739.88,A04,A06,48.128040000000006,69.16176,45.6732,54.345600000000005,1,3,False,False,False,PASS,True,2286
Away,PASS,PASS,1,18512,740.48,18528,741.12,A06,A07,46.08684,56.63448,42.33708,61.8696,1,3,False,False,False,PASS,True,2287
Away,PASS,PASS,1,18547,741.88,18577,743.08,A07,A08,43.11036,61.62552,40.39956,46.96344,1,3,False,False,False,PASS,True,2288
Away,BALL LOST,INTERCEPTION,1,18596,743.84,18621,744.84,A08,,37.00836,46.22256,27.0,56.16,1,3,False,False,False,PASS,False,2289
Home,PASS,PASS,1,18650,746.0,18679,747.16,B18,B23,29.02068,54.50472,39.73104,47.19024,1,3,True,False,False,PASS,True,2290
Home,PASS,PASS,1,18679,747.16,18703,748.12,B23,B26,39.73104,47.19024,35.3646,45.380880000000005,1,3,True,False,False,PASS,True,2291
Home,PASS,PASS,1,18703,748.12,18740,749.6,B26,B27,35.3646,45.380880000000005,60.27372,44.49528,1,3,True,False,False,PASS,True,2292
Away,PASS,PASS,1,19088,763.52,19133,765.32,A03,A01,61.08804,40.4028,57.4938,12.6792,1,3,False,False,False,PASS,True,2293
Away,PASS,PASS,1,19157,766.28,19182,767.28,A01,A05,55.90944,12.01824,46.6506,2.15496,1,3,False,False,False,PASS,True,2294
Away,PASS,PASS,1,19211,768.44,19249,769.96,A05,A01,48.78036,1.94328,61.12044,6.90768,1,3,False,False,False,PASS,True,2295
Away,PASS,PASS,1,19284,771.36,19326,773.04,A01,A02,61.38828,8.50896,77.1876,20.04552,1,3,False,False,False,PASS,True,2296
Away,PASS,PASS,1,19424,776.96,19454,778.16,A02,A01,76.02768,21.25656,71.08452000000001,5.616,1,3,False,False,False,PASS,True,2297
Away,PASS,PASS,1,19472,778.88,19488,779.52,A01,A05,69.61464000000001,6.48864,58.8708,3.0204,1,3,False,False,False,PASS,True,2298
Home,PASS,PASS,1,19966,798.64,20000,800.0,B21,B27,59.08032,0.22968,69.90192,3.92616,1,3,True,False,False,PASS,True,2299
Home,PASS,PASS,1,20018,800.72,20035,801.4,B27,B21,67.10256,3.2227200000000003,59.9616,0.83088,1,3,True,False,False,PASS,True,2300
Home,PASS,PASS,1,20035,801.4,20083,803.32,B21,B26,59.9616,0.83088,76.75667999999999,17.47944,1,3,True,False,False,PASS,True,2301
Home,PASS,PASS,1,20083,803.32,20116,804.64,B26,B23,76.75667999999999,17.47944,70.2648,16.8768,1,3,True,False,False,PASS,True,2302
Away,PASS,PASS,1,20140,805.6,20152,806.08,A08,A07,72.65052,15.27264,62.66592,16.6896,1,3,False,False,False,PASS,True,2303
Home,PASS,PASS,1,20209,808.36,20235,809.4,B26,B25,70.10172,19.935360000000003,68.87052,10.3428,1,3,True,False,False,PASS,True,2304
Home,PASS,PASS,1,20235,809.4,20272,810.88,B25,B21,68.87052,10.3428,60.164640000000006,7.58232,1,3,True,False,False,PASS,True,2305
Away,PASS,PASS,1,20391,815.64,20422,816.88,A04,A03,88.02324,48.87576,88.27812,38.64960000000001,1,3,False,False,False,PASS,True,2306
Away,BALL LOST,INTERCEPTION,1,20475,819.0,20492,819.68,A03,,92.24172,45.59472,88.55999999999999,55.44,1,3,False,False,False,PASS,False,2307
Away,PASS,PASS,1,20628,825.12,20676,827.04,A04,A09,78.28812,53.34336,62.77608,67.716,1,3,False,False,False,PASS,True,2308
Away,PASS,PASS,1,20810,832.4,20835,833.4,A09,A04,38.82816,70.52832,49.62384,69.55488,1,3,False,False,False,PASS,True,2309
Away,PASS,PASS,1,20891,835.64,20921,836.84,A04,A08,49.14,68.72616,55.50444,55.81296,1,3,False,False,False,PASS,True,2310
Away,PASS,PASS,1,20977,839.08,20995,839.8,A08,A07,49.37652,59.42736,48.94884,52.22448,1,3,False,False,False,PASS,True,2311
Away,PASS,DEEP BALL,1,21027,841.08,21132,845.28,A07,A09,47.8494,55.26144,6.52212,56.47104,1,3,False,False,False,PASS,True,2312
Home,PASS,PASS,1,21275,851.0,21303,852.12,B19,B18,1.01844,61.6212,4.721760000000001,52.8948,1,3,True,False,False,PASS,True,2313
Away,PASS,PASS,1,21356,854.24,21382,855.28,A06,A04,36.93384,51.05304,39.15432,65.30472,1,3,False,False,False,PASS,True,2314
Away,PASS,PASS,1,21486,859.44,21511,860.44,A04,A07,40.54104,65.91384,32.36652,68.71392,1,3,False,False,False,PASS,True,2315
Away,PASS,PASS,1,21550,862.0,21575,863.0,A07,A06,30.0726,66.43584,35.69076,53.19,1,3,False,False,False,PASS,True,2316
Away,PASS,PASS,1,21633,865.32,21692,867.68,A06,A07,30.84264,53.25408,38.38968,44.00712,1,3,False,False,False,PASS,True,2317
Away,PASS,PASS,1,21745,869.8,21828,873.12,A07,A04,37.43064,46.50048,8.752320000000001,65.24784,1,3,False,False,False,PASS,True,2318
Away,BALL LOST,INTERCEPTION,1,21828,873.12,21834,873.36,A04,,8.752320000000001,65.24784,7.56,64.8,1,3,False,False,False,PASS,False,2319
Home,BALL OUT,CLEARANCE,1,21829,873.16,21846,873.84,B18,,8.15508,62.15256,-2.16,61.92,1,3,True,False,False,PASS,False,2320
Away,PASS,PASS,1,22782,911.28,22833,913.32,A07,A02,3.38472,71.71271999999999,7.675559999999999,38.4516,1,3,False,False,False,PASS,True,2321
Away,PASS,PASS,1,23221,928.84,23238,929.52,A01,A05,5.47452,-1.09512,9.85068,4.80384,1,3,False,False,False,PASS,True,2322
Away,PASS,PASS,1,23238,929.52,23268,930.72,A05,A01,9.85068,4.80384,6.94764,-0.77616,1,3,False,False,False,PASS,True,2323
Away,PASS,PASS,1,23287,931.48,23305,932.2,A01,A05,8.55684,-0.07704,13.8672,4.73544,1,3,False,False,False,PASS,True,2324
Away,PASS,PASS,1,23305,932.2,23319,932.76,A05,A01,13.8672,4.73544,14.079960000000002,0.06048,1,3,False,False,False,PASS,True,2325
Away,PASS,PASS,1,23341,933.64,23399,935.96,A01,A06,18.23688,-0.26784,45.73044,8.06184,1,3,False,False,False,PASS,True,2326
Away,BALL LOST,INTERCEPTION,1,23477,939.08,23479,939.16,A06,,44.65368,7.741440000000001,42.120000000000005,4.32,1,3,False,False,False,PASS,False,2327
Away,PASS,PASS,1,23584,943.36,23635,945.4,A01,A10,32.0058,0.05112,14.526000000000002,12.22992,1,3,False,False,False,PASS,True,2328
Home,PASS,PASS,1,24185,967.4,24199,967.96,B21,B24,9.55692,0.68832,18.47232,2.36736,1,3,True,False,False,PASS,True,2329
Home,PASS,PASS,1,24546,981.84,24611,984.44,B20,B28,16.94736,5.9436,4.44096,30.5496,1,3,True,False,False,PASS,True,2330
Home,PASS,PASS,1,24641,985.64,24673,986.92,B28,B20,4.1526,28.45512,15.162119999999998,11.52576,1,3,True,False,False,PASS,True,2331
Home,PASS,PASS,1,24701,988.04,24721,988.84,B20,B24,16.21188,11.81952,27.702,6.50808,1,3,True,False,False,PASS,True,2332
Home,PASS,PASS,1,24772,990.88,24809,992.36,B24,B20,28.07136,5.6772,15.8436,13.61448,1,3,True,False,False,PASS,True,2333
Home,PASS,PASS,1,24836,993.44,24876,995.04,B20,B28,15.65568,14.07744,4.42692,28.6272,1,3,True,False,False,PASS,True,2334
