team,type,subtype,session,start_frame,start_time,end_frame,end_time,from,to,start_x,start_y,end_x,end_y,phase,game_id,is_left_to_right,goal,ownGoal,eventType,outcome
Away,BALL LOST,INTERCEPTION,1,45765,1830.6,45790,1831.6,B18,,73.44000000000001,5.040000000000001,77.75999999999999,5.040000000000001,1,2,True,False,False,PASS,False
Home,PASS,PASS,1,45766,1830.64,45791,1831.64,A05,A01,72.36,5.040000000000001,78.84,3.6,1,2,False,False,False,PASS,True
Away,PASS,PASS,1,45974,1838.96,46019,1840.76,B20,B17,65.88,0.0,48.6,10.080000000000002,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,46066,1842.64,46109,1844.36,B17,B16,45.36,16.560000000000002,41.04,43.2,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,46129,1845.16,46154,1846.16,B16,B15,41.04,45.36,43.2,60.48,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,46185,1847.4,46233,1849.32,B15,B23,43.2,60.48,65.88,54.72,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,46237,1849.48,46272,1850.88,B23,B19,65.88,55.44,58.32000000000001,67.67999999999999,1,2,True,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,46327,1853.08,46347,1853.88,B19,,54.0,65.52,57.24,62.64,1,2,True,False,False,PASS,False
Home,BALL LOST,INTERCEPTION,1,46342,1853.68,46353,1854.12,A07,,55.08,57.6,50.76,53.28,1,2,False,False,False,PASS,False
Away,PASS,PASS,1,46499,1859.96,46529,1861.16,B21,B17,23.76,48.24,15.12,41.04,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,46534,1861.36,46554,1862.16,B17,B15,14.04,41.04,15.12,52.56,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,46574,1862.96,46592,1863.68,B15,B21,14.04,54.72,22.68,48.24,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,46637,1865.48,46697,1867.88,B21,B22,25.92,50.4,41.04,13.68,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,46718,1868.72,46770,1870.8,B22,B24,41.04,12.96,56.16,10.080000000000002,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,46908,1876.32,46940,1877.6,B24,B22,86.4,12.96,79.92,24.48,1,2,True,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,46943,1877.72,46980,1879.2,B22,,79.92,23.76,62.63999999999999,12.24,1,2,True,False,False,PASS,False
Home,PASS,PASS,1,46982,1879.28,47016,1880.64,A09,A05,65.88,9.36,70.2,17.28,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,47157,1886.28,47184,1887.36,A05,A06,44.28,10.080000000000002,52.92,20.160000000000004,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,47249,1889.96,47276,1891.04,A06,A09,50.76,17.28,43.2,3.6,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,47325,1893.0,47380,1895.2,A09,A04,45.36,3.6,61.56,41.04,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,47436,1897.44,47489,1899.56,A04,A08,56.16,45.36,38.88,67.67999999999999,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,47530,1901.2,47568,1902.72,A08,A04,36.720000000000006,67.67999999999999,44.28,57.6,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,47607,1904.28,47635,1905.4,A04,A08,43.2,56.88,35.64,69.12,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,47698,1907.92,47731,1909.24,A08,A04,37.8,67.67999999999999,45.36,59.04,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,47762,1910.48,47787,1911.48,A04,A07,44.28,60.48,27.0,60.48,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,47851,1914.04,47868,1914.72,A07,A08,19.44,66.96000000000001,25.92,71.28,1,2,False,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,47944,1917.76,48054,1922.16,B17,,12.96,49.67999999999999,66.96,60.48,1,2,True,False,False,PASS,False
Home,PASS,HEAD,1,48055,1922.2,48110,1924.4,A03,A04,64.8,57.6,61.56,61.2,1,2,False,False,False,PASS,True
Away,PASS,PASS,1,48701,1948.04,48739,1949.56,B23,B15,63.72,58.32000000000001,64.8,66.96000000000001,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,48746,1949.84,48788,1951.52,B15,B16,64.8,66.96000000000001,50.76,61.92,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,48888,1955.52,48918,1956.72,B16,B20,45.36,48.24,52.92,61.2,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,49011,1960.44,49036,1961.44,B20,B24,62.63999999999999,59.76,75.6,43.92,1,2,True,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,49038,1961.52,49068,1962.72,B24,,75.6,43.92,84.24000000000001,48.96,1,2,True,False,False,PASS,False
Home,PASS,HEAD,1,49065,1962.6,49105,1964.2,A03,A06,83.16,53.28,75.6,46.8,1,2,False,False,False,PASS,True
Away,PASS,PASS,1,49158,1966.32,49182,1967.28,B19,B15,71.28,56.16,62.63999999999999,61.2,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,49191,1967.64,49228,1969.12,B15,B16,61.56,61.2,46.44,56.88,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,49371,1974.84,49411,1976.44,B16,B21,42.120000000000005,43.2,52.92,25.2,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,49439,1977.56,49489,1979.56,B21,B18,52.92,23.76,70.2,2.88,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,49525,1981.0,49545,1981.8,B18,B22,74.52,5.040000000000001,78.84,15.12,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,49554,1982.16,49602,1984.08,B22,B18,78.84,14.4,92.88,7.2,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,49606,1984.24,49641,1985.64,B18,B23,93.96,7.2,90.72,23.76,1,2,True,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,49668,1986.72,49690,1987.6,B23,,92.88,23.76,100.44,36.72,1,2,True,False,False,PASS,False
Home,BALL OUT,CLEARANCE,1,49682,1987.28,49796,1991.84,A04,,101.52,38.16,99.36,-1.44,1,2,False,False,False,PASS,False
Away,PASS,PASS,1,49835,1993.4,49875,1995.0,B18,B22,100.44,-1.44,86.4,5.76,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,49933,1997.32,49948,1997.92,B22,B18,82.08,10.8,91.8,3.6,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,49981,1999.24,50011,2000.44,B18,B22,92.88,5.76,81.0,13.68,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,50086,2003.44,50146,2005.84,B22,B19,79.92,21.6,85.32000000000001,55.44,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,50146,2005.84,50196,2007.84,B19,B15,85.32000000000001,55.44,75.6,65.52,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,50235,2009.4,50252,2010.08,B15,B20,73.44000000000001,68.39999999999999,72.36,59.76,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,50281,2011.24,50308,2012.32,B20,B24,73.44000000000001,61.92,86.4,59.04,1,2,True,False,False,PASS,True
Home,PASS,PASS,1,50302,2012.08,50320,2012.8,A03,A07,87.48,58.32000000000001,82.08,59.76,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,50320,2012.8,50334,2013.36,A07,A04,82.08,59.76,88.55999999999999,63.36,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,50334,2013.36,50381,2015.24,A04,A06,88.55999999999999,63.36,81.0,48.24,1,2,False,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,50513,2020.52,50532,2021.28,A06,,65.88,30.24,60.48,38.16,1,2,False,False,False,PASS,False
Away,PASS,PASS,1,50551,2022.04,50614,2024.56,B21,B20,60.48,36.72,70.2,30.24,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,50619,2024.76,50647,2025.88,B20,B23,71.28,29.52,87.48,22.32,1,2,True,False,False,PASS,True
Home,PASS,PASS,1,50765,2030.6,50780,2031.2,A01,A05,90.72,15.84,84.24000000000001,24.48,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,50798,2031.92,50823,2032.92,A05,A09,83.16,24.48,74.52,34.56,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,50848,2033.92,50889,2035.56,A09,A04,75.6,33.120000000000005,77.75999999999999,48.24,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,50916,2036.64,50951,2038.04,A04,A08,75.6,52.56,60.48,69.84,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51014,2040.56,51046,2041.84,A08,A09,56.16,67.67999999999999,60.48,56.16,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51078,2043.12,51108,2044.32,A09,A07,57.24,54.72,58.32000000000001,41.76,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51142,2045.68,51155,2046.2,A07,A05,56.16,37.44,58.32000000000001,35.28,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51155,2046.2,51172,2046.88,A05,A07,58.32000000000001,35.28,55.08,34.56,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51172,2046.88,51185,2047.4,A07,A05,55.08,34.56,57.24,34.56,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51185,2047.4,51196,2047.84,A05,A07,57.24,34.56,54.0,33.84,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51196,2047.84,51211,2048.44,A07,A05,54.0,33.84,56.16,33.120000000000005,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51211,2048.44,51223,2048.92,A05,A07,56.16,33.120000000000005,52.92,33.84,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51223,2048.92,51232,2049.28,A07,A05,52.92,33.84,55.08,32.4,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51232,2049.28,51254,2050.16,A05,A06,55.08,32.4,57.24,41.04,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51279,2051.16,51292,2051.68,A06,A07,57.24,41.04,50.76,39.6,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51292,2051.68,51319,2052.76,A07,A04,50.76,39.6,56.16,51.12,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51337,2053.48,51354,2054.16,A04,A07,56.16,51.84,49.68,43.92,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51377,2055.08,51395,2055.8,A07,A09,49.68,44.64,42.120000000000005,54.72,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,51510,2060.4,51526,2061.04,A09,A10,19.44,50.4,17.28,43.92,1,2,False,False,False,PASS,True
Away,PASS,PASS,1,51608,2064.32,51648,2065.92,B20,B18,19.44,42.48,20.52,26.64,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,51763,2070.52,51793,2071.72,B18,B23,44.28,15.84,57.24,5.040000000000001,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,51796,2071.84,51821,2072.84,B23,B24,57.24,5.040000000000001,68.04,16.560000000000002,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,51824,2072.96,51842,2073.68,B24,B18,68.04,15.84,66.96,20.88,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,51911,2076.44,51931,2077.24,B18,B22,81.0,31.68,86.4,44.64,1,2,True,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,51998,2079.92,52001,2080.04,A06,,101.52,47.52,103.68,48.96,1,2,False,False,False,PASS,False
Home,PASS,GOAL KICK,1,52507,2100.28,52550,2102.0,A11,A04,102.6,43.92,89.64,56.16,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,52620,2104.8,52692,2107.68,A04,A10,86.4,55.44,54.0,28.8,1,2,False,False,False,PASS,True
Away,PASS,HEAD,1,52696,2107.84,52746,2109.84,B17,B18,52.92,28.08,48.6,16.560000000000002,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,52784,2111.36,52807,2112.28,B18,B21,50.76,12.24,55.08,23.04,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,52871,2114.84,52936,2117.44,B21,B19,56.16,22.32,85.32000000000001,64.08,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,52941,2117.64,52971,2118.84,B19,B23,85.32000000000001,64.8,91.8,52.56,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,53027,2121.08,53045,2121.8,B23,B24,96.12,46.08,99.36,33.120000000000005,1,2,True,False,False,PASS,True
Home,PASS,PASS,1,54472,2178.88,54503,2180.12,A09,A06,54.0,36.72,63.72,36.0,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,54519,2180.76,54544,2181.76,A06,A05,63.72,36.0,62.63999999999999,46.8,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,54613,2184.52,54656,2186.24,A05,A02,59.400000000000006,48.96,63.72,25.2,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,54702,2188.08,54737,2189.48,A02,A01,58.32000000000001,21.6,43.2,2.88,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,54791,2191.64,54809,2192.36,A01,A08,39.96,5.76,46.44,12.24,1,2,False,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,54841,2193.64,54868,2194.72,A08,,46.44,13.68,29.160000000000004,16.560000000000002,1,2,False,False,False,PASS,False
Away,PASS,PASS,1,54891,2195.64,54921,2196.84,B17,B23,32.4,18.72,49.68,33.120000000000005,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,54948,2197.92,54985,2199.4,B23,B22,49.68,31.68,64.8,7.2,1,2,True,False,False,PASS,True
Home,PASS,PASS,1,55044,2201.76,55068,2202.72,A08,A02,78.84,13.68,83.16,18.0,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,55093,2203.72,55110,2204.4,A02,A01,81.0,18.0,74.52,15.12,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,55137,2205.48,55157,2206.28,A01,A06,74.52,14.4,71.28,24.48,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,55252,2210.08,55265,2210.6,A06,A05,57.24,30.96,59.400000000000006,38.16,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,55291,2211.64,55328,2213.12,A05,A04,57.24,37.44,57.24,53.28,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,55415,2216.6,55437,2217.48,A04,A07,42.120000000000005,60.48,39.96,67.67999999999999,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,55501,2220.04,55551,2222.04,A07,A03,41.04,65.52,61.56,50.4,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,55570,2222.8,55610,2224.4,A03,A04,61.56,50.4,54.0,59.76,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,55646,2225.84,55687,2227.48,A04,A06,55.08,61.2,48.6,48.96,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,55687,2227.48,55724,2228.96,A06,A02,48.6,48.96,57.24,28.08,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,55769,2230.76,55789,2231.56,A02,A09,52.92,23.76,37.8,20.88,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,55822,2232.88,55865,2234.6,A09,A08,39.96,18.72,28.08,2.88,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,56006,2240.24,56041,2241.64,A08,A01,23.76,15.84,15.12,7.92,1,2,False,False,False,PASS,True
Away,PASS,GOAL KICK,1,56958,2278.32,56980,2279.2,B25,B20,6.48,30.24,57.24,39.6,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,56988,2279.52,57028,2281.12,B20,B15,57.24,40.32000000000001,48.6,55.44,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,57096,2283.84,57138,2285.52,B15,B16,50.76,59.04,33.48,51.84,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,57171,2286.84,57201,2288.04,B16,B15,32.4,51.84,41.04,66.24000000000001,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,57233,2289.32,57301,2292.04,B15,B23,39.96,67.67999999999999,83.16,59.76,1,2,True,False,False,PASS,True
Home,PASS,GOAL KICK,1,57906,2316.24,57976,2319.04,A11,A07,103.68,42.48,52.92,63.36,1,2,False,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,57992,2319.68,57997,2319.88,B15,,54.0,62.64,56.16,61.92,1,2,True,False,False,PASS,False
Home,PASS,PASS,1,58262,2330.48,58281,2331.24,A04,A05,73.44000000000001,64.8,69.12,61.2,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,58281,2331.24,58310,2332.4,A05,A07,69.12,61.2,68.04,64.08,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,58310,2332.4,58328,2333.12,A07,A10,68.04,64.08,51.84,62.64,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,58369,2334.76,58399,2335.96,A10,A08,51.84,58.32000000000001,51.84,36.72,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,58418,2336.72,58500,2340.0,A08,A01,50.76,35.28,39.96,7.2,1,2,False,False,False,PASS,True
Away,PASS,PASS,1,58661,2346.44,58676,2347.04,B20,B21,16.2,23.76,15.12,30.96,1,2,True,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,58680,2347.2,58753,2350.12,B21,,15.12,30.96,41.04,16.560000000000002,1,2,True,False,False,PASS,False
Home,PASS,PASS,1,58742,2349.68,58757,2350.28,A06,A08,36.720000000000006,16.560000000000002,38.88,15.84,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,58803,2352.12,58833,2353.32,A08,A02,47.52,19.44,58.32000000000001,14.4,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,58875,2355.0,58905,2356.2,A02,A06,59.400000000000006,14.4,51.84,8.64,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,58905,2356.2,58940,2357.6,A06,A08,51.84,8.64,57.24,20.88,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59056,2362.24,59088,2363.52,A08,A04,54.0,33.120000000000005,54.0,48.24,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59151,2366.04,59179,2367.16,A04,A07,54.0,54.72,44.28,69.12,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59219,2368.76,59249,2369.96,A07,A04,45.36,68.39999999999999,58.32000000000001,66.24000000000001,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59263,2370.52,59316,2372.64,A04,A03,59.400000000000006,67.67999999999999,81.0,51.84,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59354,2374.16,59394,2375.76,A03,A06,82.08,51.12,65.88,49.67999999999999,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59446,2377.84,59461,2378.44,A06,A04,64.8,48.24,57.24,56.16,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59461,2378.44,59484,2379.36,A04,A06,57.24,56.16,63.72,47.52,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59586,2383.44,59598,2383.92,A06,A09,52.92,29.52,45.36,30.96,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59598,2383.92,59647,2385.88,A09,A02,45.36,30.96,55.08,15.12,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59647,2385.88,59674,2386.96,A02,A08,55.08,15.12,41.04,12.24,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59749,2389.96,59770,2390.8,A08,A01,24.84,11.52,22.68,2.88,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59770,2390.8,59795,2391.8,A01,A09,22.68,2.88,29.160000000000004,12.24,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59835,2393.4,59848,2393.92,A09,A08,29.160000000000004,12.24,21.6,14.4,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59848,2393.92,59868,2394.72,A08,A09,21.6,14.4,27.0,11.52,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,59884,2395.36,59944,2397.76,A09,A01,27.0,11.52,3.24,18.72,1,2,False,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,60883,2435.32,60945,2437.8,B25,,11.88,39.6,63.72,28.8,1,2,True,False,False,PASS,False
Away,PASS,HEAD,1,61025,2441.0,61040,2441.6,B17,B21,41.04,30.24,47.52,28.08,1,2,True,False,False,PASS,True
Away,PASS,HEAD,1,61043,2441.72,61101,2444.04,B21,B18,47.52,28.08,42.120000000000005,11.52,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,61105,2444.2,61143,2445.72,B18,B22,43.2,10.080000000000002,54.0,1.44,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,61153,2446.12,61163,2446.52,B22,B18,54.0,1.44,46.44,3.6,1,2,True,False,False,PASS,True
Home,PASS,PASS,1,61186,2447.44,61212,2448.48,A09,A08,45.36,3.6,47.52,5.76,1,2,False,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,61239,2449.56,61299,2451.96,A08,,45.36,9.36,15.12,15.84,1,2,False,False,False,PASS,False
Away,PASS,PASS,1,61305,2452.2,61342,2453.68,B17,B18,15.12,16.560000000000002,20.52,9.36,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,61373,2454.92,61391,2455.64,B18,B16,18.360000000000003,11.52,11.88,29.52,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,61445,2457.8,61495,2459.8,B16,B15,15.12,37.44,22.68,59.04,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,61590,2463.6,61618,2464.72,B15,B16,32.4,69.12,20.52,59.76,1,2,True,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,61651,2466.04,61715,2468.6,B16,,22.68,63.36,56.16,65.52,1,2,True,False,False,PASS,False
Home,PASS,HEAD,1,61699,2467.96,61782,2471.28,A04,A03,56.16,66.96000000000001,78.84,61.2,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,61782,2471.28,61838,2473.52,A03,A11,78.84,61.2,99.36,38.16,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,61892,2475.68,61960,2478.4,A11,A02,95.04,32.4,77.75999999999999,10.080000000000002,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,61984,2479.36,61999,2479.96,A02,A01,73.44000000000001,8.64,59.400000000000006,2.16,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,62034,2481.36,62062,2482.48,A01,A02,63.72,2.16,76.67999999999999,2.88,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,62095,2483.8,62153,2486.12,A02,A11,79.92,5.040000000000001,102.6,25.2,1,2,False,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,62153,2486.12,62251,2490.04,A11,,102.6,25.2,60.48,22.32,1,2,False,False,False,PASS,False
Away,PASS,PASS,1,62307,2492.28,62324,2492.96,B21,B18,58.32000000000001,10.080000000000002,49.68,9.36,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,62346,2493.84,62381,2495.24,B18,B17,48.6,10.8,39.96,22.32,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,62484,2499.36,62507,2500.28,B17,B18,37.8,24.48,43.2,12.96,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,62739,2509.56,62760,2510.4,B18,B21,50.76,0.72,47.52,9.36,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,62804,2512.16,62814,2512.56,B21,B18,50.76,6.48,47.52,1.44,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,62821,2512.84,62856,2514.24,B18,B17,47.52,1.44,30.24,18.0,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,62906,2516.24,62946,2517.84,B17,B16,34.56,26.64,32.4,45.36,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,62991,2519.64,63014,2520.56,B16,B20,34.56,49.67999999999999,42.120000000000005,40.32000000000001,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,63037,2521.48,63082,2523.28,B20,B23,42.120000000000005,41.76,62.63999999999999,54.0,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,63174,2526.96,63229,2529.16,B23,B24,75.6,39.6,88.55999999999999,17.28,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,63259,2530.36,63284,2531.36,B24,B22,87.48,19.44,96.12,20.160000000000004,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,63311,2532.44,63338,2533.52,B22,B23,99.36,17.28,100.44,32.4,1,2,True,False,False,PASS,True
Home,PASS,GOAL KICK,1,63963,2558.52,64019,2560.76,A11,A04,103.68,43.92,81.0,64.08,1,2,False,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,64095,2563.8,64130,2565.2,A04,,72.36,65.52,48.6,51.12,1,2,False,False,False,PASS,False
Away,BALL LOST,INTERCEPTION,1,64182,2567.28,64239,2569.56,B21,,45.36,63.36,76.67999999999999,49.67999999999999,1,2,True,False,False,PASS,False
Home,PASS,HEAD,1,64240,2569.6,64264,2570.56,A03,A06,75.6,48.96,64.8,48.24,1,2,False,False,False,PASS,True
Home,BALL LOST,INTERCEPTION,1,64388,2575.52,64413,2576.52,A06,,65.88,67.67999999999999,60.48,63.36,1,2,False,False,False,PASS,False
Away,PASS,PASS,1,64416,2576.64,64438,2577.52,B23,B19,58.32000000000001,64.8,64.8,66.96000000000001,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,64442,2577.68,64467,2578.68,B19,B20,64.8,66.24000000000001,65.88,56.16,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,64535,2581.4,64607,2584.28,B20,B18,65.88,48.24,77.75999999999999,12.24,1,2,True,False,False,PASS,True
Away,PASS,PASS,1,64650,2586.0,64672,2586.88,B18,B22,81.0,15.84,77.75999999999999,23.04,1,2,True,False,False,PASS,True
Away,BALL LOST,INTERCEPTION,1,64701,2588.04,64741,2589.64,B22,,79.92,23.76,100.44,41.04,1,2,True,False,False,PASS,False
Home,PASS,PASS,1,64870,2594.8,64917,2596.68,A11,A04,101.52,40.32000000000001,90.72,54.0,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65027,2601.08,65057,2602.28,A04,A06,77.75999999999999,56.88,71.28,40.32000000000001,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65120,2604.8,65153,2606.12,A06,A02,69.12,38.16,68.04,20.88,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65193,2607.72,65221,2608.84,A02,A01,60.48,17.28,46.44,5.040000000000001,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65246,2609.84,65266,2610.64,A01,A08,44.28,3.6,38.88,1.44,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65364,2614.56,65391,2615.64,A08,A05,38.88,16.560000000000002,38.88,33.120000000000005,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65391,2615.64,65414,2616.56,A05,A06,38.88,33.120000000000005,47.52,28.08,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65484,2619.36,65516,2620.64,A06,A04,45.36,36.0,47.52,53.28,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65590,2623.6,65610,2624.4,A04,A07,41.04,59.04,32.4,72.0,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65638,2625.52,65661,2626.44,A07,A05,31.32,71.28,20.52,66.96000000000001,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65699,2627.96,65734,2629.36,A05,A07,19.44,69.84,25.92,70.56,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65747,2629.88,65782,2631.28,A07,A06,25.92,70.56,31.32,52.56,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65782,2631.28,65793,2631.72,A06,A04,31.32,52.56,29.160000000000004,58.32000000000001,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65793,2631.72,65836,2633.44,A04,A03,29.160000000000004,58.32000000000001,46.44,54.0,1,2,False,False,False,PASS,True
Home,PASS,PASS,1,65867,2634.68,65894,2635.76,A03,A07,45.36,53.28,38.88,69.12,1,2,False,False,False,PASS,True
