team,type,subtype,session,start_frame,start_time,end_frame,end_time,from,to,start_x,start_y,end_x,end_y,phase
Away,CARRY,CARRY,1,39195,1567.8,39247,1569.88,A04,,37.115280000000006,71.48592,43.583400000000005,71.24688,1
Away,PASS,PASS,1,39247,1569.88,39277,1571.08,A04,A08,43.583400000000005,71.24688,51.55272,55.13832,1
Away,CARRY,CARRY,1,39277,1571.08,39354,1574.16,A08,,51.55272,55.13832,48.768480000000004,48.64464,1
Away,PASS,PASS,1,39354,1574.16,39411,1576.44,A08,A01,48.768480000000004,48.64464,30.976560000000003,10.41624,1
Away,CARRY,CARRY,1,39411,1576.44,39440,1577.6,A01,,30.976560000000003,10.41624,29.45808,13.083120000000001,1
Away,PASS,PASS,1,39440,1577.6,39468,1578.72,A01,A06,29.45808,13.083120000000001,39.5928,15.61392,1
Away,CARRY,CARRY,1,39468,1578.72,39488,1579.52,A06,,39.5928,15.61392,38.349720000000005,15.55848,1
Away,PASS,PASS,1,39488,1579.52,39508,1580.32,A06,A07,38.349720000000005,15.55848,31.510080000000002,21.2328,1
Away,PASS,PASS,1,39508,1580.32,39568,1582.72,A07,A06,31.510080000000002,21.2328,42.4278,6.632639999999999,1
Away,CARRY,CARRY,1,39508,1580.32,39509,1580.36,A07,,31.510080000000002,21.2328,31.510080000000002,21.2328,1
Away,PASS,PASS,1,39568,1582.72,39579,1583.16,A06,A01,42.4278,6.632639999999999,35.26524,-1.08504,1
Away,CARRY,CARRY,1,39568,1582.72,39569,1582.76,A06,,42.4278,6.632639999999999,42.4278,6.632639999999999,1
Away,CARRY,CARRY,1,39579,1583.16,39599,1583.96,A01,,35.26524,-1.08504,36.6012,-0.756,1
Away,PASS,PASS,1,39599,1583.96,39614,1584.56,A01,A05,36.6012,-0.756,34.94772,10.288079999999999,1
Away,CARRY,CARRY,1,39614,1584.56,39635,1585.4,A05,,34.94772,10.288079999999999,36.153,8.8812,1
Away,CHALLENGE,CHALLENGE,1,39635,1585.4,39635,1585.4,A05,,36.153,8.8812,,,1
Away,BALL LOST,THEFT,1,39635,1585.4,39635,1585.4,A05,,36.153,8.8812,,,1
Home,CHALLENGE,CHALLENGE,1,39635,1585.4,39635,1585.4,B20,,35.00064,8.485199999999999,,,1
Home,RECOVERY,THEFT,1,39635,1585.4,39635,1585.4,B20,,35.00064,8.485199999999999,,,1
Home,PASS,PASS,1,39635,1585.4,39678,1587.12,B20,B27,35.00064,8.485199999999999,47.90988,12.959280000000001,1
Home,CARRY,CARRY,1,39635,1585.4,39636,1585.44,B20,,35.00064,8.485199999999999,35.00064,8.485199999999999,1
Home,PASS,PASS,1,39678,1587.12,39712,1588.48,B27,B26,47.90988,12.959280000000001,45.6192,33.25752,1
Home,CARRY,CARRY,1,39678,1587.12,39679,1587.16,B27,,47.90988,12.959280000000001,47.90988,12.959280000000001,1
Home,CARRY,CARRY,1,39712,1588.48,39776,1591.04,B26,,45.6192,33.25752,48.439080000000004,34.62984,1
Home,PASS,PASS,1,39776,1591.04,39806,1592.24,B26,B25,48.439080000000004,34.62984,58.88484,12.481200000000001,1
Home,CARRY,CARRY,1,39806,1592.24,39862,1594.48,B25,,58.88484,12.481200000000001,60.55668000000001,18.7128,1
Home,PASS,PASS,1,39862,1594.48,39947,1597.88,B25,B18,60.55668000000001,18.7128,59.383799999999994,67.80528,1
Home,CARRY,CARRY,1,39947,1597.88,39997,1599.88,B18,,59.383799999999994,67.80528,61.66584,70.20936,1
Home,PASS,PASS,1,39997,1599.88,40029,1601.16,B18,B23,61.66584,70.20936,60.83748,57.209759999999996,1
Home,PASS,PASS,1,40029,1601.16,40079,1603.16,B23,B19,60.83748,57.209759999999996,39.50964,59.80608,1
Home,CARRY,CARRY,1,40029,1601.16,40030,1601.2,B23,,60.83748,57.209759999999996,60.83748,57.209759999999996,1
Home,CARRY,CARRY,1,40079,1603.16,40103,1604.12,B19,,39.50964,59.80608,40.1166,59.42376,1
Home,PASS,PASS,1,40103,1604.12,40136,1605.44,B19,B24,40.1166,59.42376,42.60924,39.10752,1
Home,PASS,PASS,1,40136,1605.44,40177,1607.08,B24,B23,42.60924,39.10752,55.47312,46.36152,1
Home,CARRY,CARRY,1,40136,1605.44,40137,1605.48,B24,,42.60924,39.10752,42.60924,39.10752,1
Home,PASS,PASS,1,40177,1607.08,40200,1608.0,B23,B26,55.47312,46.36152,66.798,40.72104,1
Home,CARRY,CARRY,1,40177,1607.08,40178,1607.12,B23,,55.47312,46.36152,55.47312,46.36152,1
Home,PASS,PASS,1,40200,1608.0,40292,1611.68,B26,B23,66.798,40.72104,58.53168,55.458,1
Home,CARRY,CARRY,1,40200,1608.0,40201,1608.04,B26,,66.798,40.72104,66.798,40.72104,1
Home,PASS,PASS,1,40292,1611.68,40317,1612.68,B23,B22,58.53168,55.458,68.09724,66.60792,1
Home,CARRY,CARRY,1,40292,1611.68,40293,1611.72,B23,,58.53168,55.458,58.53168,55.458,1
Home,CARRY,CARRY,1,40317,1612.68,40335,1613.4,B22,,68.09724,66.60792,68.16312,66.70584,1
Home,PASS,PASS,1,40335,1613.4,40362,1614.48,B22,B23,68.16312,66.70584,60.02964000000001,59.74488,1
Home,CARRY,CARRY,1,40362,1614.48,40443,1617.72,B23,,60.02964000000001,59.74488,66.79692,49.212,1
Home,PASS,PASS,1,40443,1617.72,40473,1618.92,B23,B25,66.79692,49.212,66.1878,28.68336,1
Home,CARRY,CARRY,1,40473,1618.92,40516,1620.64,B25,,66.1878,28.68336,70.58664,23.94288,1
Home,PASS,PASS,1,40516,1620.64,40546,1621.84,B25,B21,70.58664,23.94288,74.51784,0.80496,1
Home,CARRY,CARRY,1,40546,1621.84,40580,1623.2,B21,,74.51784,0.80496,74.6064,1.6531200000000001,1
Home,PASS,PASS,1,40580,1623.2,40625,1625.0,B21,B24,74.6064,1.6531200000000001,59.754239999999996,17.84664,1
Home,CARRY,CARRY,1,40625,1625.0,40652,1626.08,B24,,59.754239999999996,17.84664,58.88484,18.47304,1
Home,PASS,PASS,1,40652,1626.08,40679,1627.16,B24,B23,58.88484,18.47304,62.775000000000006,35.958239999999996,1
Home,CARRY,CARRY,1,40679,1627.16,40746,1629.84,B23,,62.775000000000006,35.958239999999996,62.94456,32.778,1
Away,CHALLENGE,CHALLENGE,1,40704,1628.16,40704,1628.16,A10,,63.5796,33.6024,,,1
Home,CHALLENGE,CHALLENGE,1,40708,1628.32,40708,1628.32,B23,,63.778319999999994,33.453359999999996,,,1
Home,PASS,PASS,1,40746,1629.84,40760,1630.4,B23,B27,62.94456,32.778,62.9424,42.5052,1
Home,CARRY,CARRY,1,40760,1630.4,40778,1631.12,B27,,62.9424,42.5052,63.04823999999999,43.622640000000004,1
Home,PASS,PASS,1,40778,1631.12,40833,1633.32,B27,B19,63.04823999999999,43.622640000000004,63.08819999999999,62.316,1
Home,CARRY,CARRY,1,40833,1633.32,40868,1634.72,B19,,63.08819999999999,62.316,65.61431999999999,63.819359999999996,1
Home,PASS,PASS,1,40868,1634.72,40886,1635.44,B19,B22,65.61431999999999,63.819359999999996,82.11564,55.59336,1
Home,BALL LOST,BALL LOST,1,40886,1635.44,40906,1636.24,B22,,82.11564,55.59336,81.0,56.88,1
Home,CARRY,CARRY,1,40886,1635.44,40887,1635.48,B22,,82.11564,55.59336,82.11564,55.59336,1
Away,RECOVERY,RECOVERY,1,40906,1636.24,40906,1636.24,A08,,78.96636,55.869119999999995,,,1
Away,PASS,PASS,1,40906,1636.24,40925,1637.0,A08,A04,78.96636,55.869119999999995,85.84164,61.83144,1
Away,CARRY,CARRY,1,40906,1636.24,40907,1636.28,A08,,78.96636,55.869119999999995,78.96636,55.869119999999995,1
Away,CARRY,CARRY,1,40925,1637.0,40947,1637.88,A04,,85.84164,61.83144,86.28012,61.94736,1
Away,PASS,PASS,1,40947,1637.88,40957,1638.28,A04,A03,86.28012,61.94736,86.48639999999999,56.718720000000005,1
Away,CARRY,CARRY,1,40957,1638.28,40975,1639.0,A03,,86.48639999999999,56.718720000000005,87.94008,57.1356,1
Away,PASS,PASS,1,40975,1639.0,40995,1639.8,A03,A04,87.94008,57.1356,87.54047999999999,65.03904,1
Away,CARRY,CARRY,1,40995,1639.8,41045,1641.8,A04,,87.54047999999999,65.03904,86.59116,67.83984,1
Away,PASS,PASS,1,41045,1641.8,41095,1643.8,A04,A03,86.59116,67.83984,95.13936000000001,59.724000000000004,1
Away,CARRY,CARRY,1,41095,1643.8,41175,1647.0,A03,,95.13936000000001,59.724000000000004,89.31815999999999,53.44776,1
Away,PASS,PASS,1,41175,1647.0,41210,1648.4,A03,A04,89.31815999999999,53.44776,74.19384000000001,71.12736,1
Away,PASS,PASS,1,41210,1648.4,41235,1649.4,A04,A07,74.19384000000001,71.12736,67.99896,60.51168,1
Away,CARRY,CARRY,1,41210,1648.4,41211,1648.44,A04,,74.19384000000001,71.12736,74.19384000000001,71.12736,1
Away,BALL LOST,INTERCEPTION,1,41235,1649.4,41264,1650.56,A07,,67.99896,60.51168,62.63999999999999,69.12,1
Away,CARRY,CARRY,1,41235,1649.4,41236,1649.44,A07,,67.99896,60.51168,67.99896,60.51168,1
Home,RECOVERY,INTERCEPTION,1,41263,1650.52,41263,1650.52,B22,,64.88316,69.714,,,1
Home,CARRY,CARRY,1,41263,1650.52,41280,1651.2,B22,,64.88316,69.714,61.56648,68.57712,1
Home,CHALLENGE,CHALLENGE,1,41280,1651.2,41280,1651.2,B22,,61.56648,68.57712,,,1
Home,FAULT RECEIVED,FAULT RECEIVED,1,41280,1651.2,41280,1651.2,B22,,61.56648,68.57712,,,1
Away,CHALLENGE,CHALLENGE,1,41285,1651.4,41285,1651.4,A04,,60.27588,67.74192000000001,,,1
Home,SET PIECE,SET PIECE,1,41508,1660.32,41508,1660.32,B19,,,,,,1
Home,PASS,PASS,1,41508,1660.32,41530,1661.2,B19,B24,52.54524,62.04096,45.37404,57.749039999999994,1
Home,CARRY,CARRY,1,41530,1661.2,41585,1663.4,B24,,45.37404,57.749039999999994,44.093160000000005,56.37168,1
Home,PASS,PASS,1,41585,1663.4,41653,1666.12,B24,B28,44.093160000000005,56.37168,17.25516,35.09136,1
Home,CARRY,CARRY,1,41653,1666.12,41690,1667.6,B28,,17.25516,35.09136,17.645039999999998,32.41296,1
Home,PASS,PASS,1,41690,1667.6,41718,1668.72,B28,B20,17.645039999999998,32.41296,28.04868,21.80808,1
Home,CARRY,CARRY,1,41718,1668.72,41742,1669.68,B20,,28.04868,21.80808,27.470879999999998,21.6072,1
Home,PASS,PASS,1,41742,1669.68,41769,1670.76,B20,B24,27.470879999999998,21.6072,24.82704,39.95496,1
Home,CARRY,CARRY,1,41769,1670.76,41801,1672.04,B24,,24.82704,39.95496,24.8508,40.96656,1
Home,PASS,PASS,1,41801,1672.04,41836,1673.44,B24,B19,24.8508,40.96656,30.210839999999997,64.52424,1
Home,CARRY,CARRY,1,41836,1673.44,41876,1675.04,B19,,30.210839999999997,64.52424,32.29092,65.17224,1
Home,PASS,PASS,1,41876,1675.04,41904,1676.16,B19,B18,32.29092,65.17224,51.38424,70.89336,1
Home,CARRY,CARRY,1,41904,1676.16,41937,1677.48,B18,,51.38424,70.89336,54.717119999999994,68.95656,1
Home,PASS,PASS,1,41937,1677.48,41964,1678.56,B18,B26,54.717119999999994,68.95656,69.0444,53.335440000000006,1
Home,PASS,PASS,1,41964,1678.56,41977,1679.08,B26,B22,69.0444,53.335440000000006,66.14676,57.78216,1
Home,CARRY,CARRY,1,41964,1678.56,41965,1678.6,B26,,69.0444,53.335440000000006,69.0444,53.335440000000006,1
Home,CARRY,CARRY,1,41977,1679.08,42074,1682.96,B22,,66.14676,57.78216,85.98744,58.7484,1
Home,PASS,PASS,1,42074,1682.96,42108,1684.32,B22,B18,85.98744,58.7484,100.10412,53.93808,1
Home,CARRY,CARRY,1,42108,1684.32,42141,1685.64,B18,,100.10412,53.93808,105.63372,48.0204,1
Home,BALL LOST,INTERCEPTION,1,42141,1685.64,42151,1686.04,B18,,105.63372,48.0204,104.75999999999999,40.32000000000001,1
Away,RECOVERY,INTERCEPTION,1,42153,1686.12,42153,1686.12,A02,,104.04396,39.9744,,,1
Away,PASS,PASS,1,42153,1686.12,42163,1686.52,A02,A08,104.04396,39.9744,101.52972,39.6288,1
Away,CARRY,CARRY,1,42153,1686.12,42154,1686.16,A02,,104.04396,39.9744,104.04396,39.9744,1
Away,CARRY,CARRY,1,42163,1686.52,42198,1687.92,A08,,101.52972,39.6288,105.39612000000001,39.01608,1
Away,PASS,PASS,1,42198,1687.92,42245,1689.8,A08,A09,105.39612000000001,39.01608,88.63668000000001,50.901120000000006,1
Away,CARRY,CARRY,1,42245,1689.8,42279,1691.16,A09,,88.63668000000001,50.901120000000006,83.14920000000001,47.32056,1
Away,CHALLENGE,CHALLENGE,1,42279,1691.16,42279,1691.16,A09,,83.14920000000001,47.32056,,,1
Away,BALL LOST,THEFT,1,42279,1691.16,42279,1691.16,A09,,83.14920000000001,47.32056,,,1
Home,CHALLENGE,CHALLENGE,1,42280,1691.2,42280,1691.2,B23,,80.55396,47.07792,,,1
Home,RECOVERY,THEFT,1,42280,1691.2,42280,1691.2,B23,,80.55396,47.07792,,,1
Home,BALL LOST,BALL LOST,1,42280,1691.2,42325,1693.0,B23,,80.55396,47.07792,89.64,33.120000000000005,1
Home,CARRY,CARRY,1,42280,1691.2,42281,1691.24,B23,,80.55396,47.07792,80.55396,47.07792,1
Away,RECOVERY,RECOVERY,1,42324,1692.96,42324,1692.96,A06,,89.04708,33.588,,,1
Away,CARRY,CARRY,1,42324,1692.96,42349,1693.96,A06,,89.04708,33.588,89.80416000000001,32.18616,1
Away,PASS,PASS,1,42349,1693.96,42394,1695.76,A06,A01,89.80416000000001,32.18616,86.49396,12.132719999999999,1
Away,CARRY,CARRY,1,42394,1695.76,42469,1698.76,A01,,86.49396,12.132719999999999,81.47736,5.15448,1
Away,BALL LOST,BALL LOST,1,42469,1698.76,42529,1701.16,A01,,81.47736,5.15448,84.24000000000001,14.4,1
Home,RECOVERY,RECOVERY,1,42547,1701.88,42547,1701.88,B27,,89.82683999999999,28.324080000000002,,,1
Home,BALL LOST,INTERCEPTION,1,42547,1701.88,42574,1702.96,B27,,89.82683999999999,28.324080000000002,87.48,27.36,1
Home,CARRY,CARRY,1,42547,1701.88,42548,1701.92,B27,,89.82683999999999,28.324080000000002,89.82683999999999,28.324080000000002,1
Away,RECOVERY,INTERCEPTION,1,42573,1702.92,42573,1702.92,A06,,85.83516,26.25768,,,1
Away,PASS,PASS,1,42573,1702.92,42587,1703.48,A06,A01,85.83516,26.25768,88.83324,25.29144,1
Away,CARRY,CARRY,1,42573,1702.92,42574,1702.96,A06,,85.83516,26.25768,85.83516,26.25768,1
Away,CARRY,CARRY,1,42587,1703.48,42641,1705.64,A01,,88.83324,25.29144,83.28096000000001,21.54024,1
Away,BALL LOST,BALL LOST,1,42641,1705.64,42661,1706.44,A01,,83.28096000000001,21.54024,69.12,16.560000000000002,1
Home,RECOVERY,RECOVERY,1,42658,1706.32,42658,1706.32,B23,,69.30468,17.70192,,,1
Home,CARRY,CARRY,1,42658,1706.32,42683,1707.32,B23,,69.30468,17.70192,69.50988,16.7472,1
Home,PASS,PASS,1,42683,1707.32,42700,1708.0,B23,B24,69.50988,16.7472,71.11692000000001,24.28272,1
Home,CARRY,CARRY,1,42700,1708.0,42723,1708.92,B24,,71.11692000000001,24.28272,67.51296,24.948719999999998,1
Home,PASS,PASS,1,42723,1708.92,42756,1710.24,B24,B19,67.51296,24.948719999999998,49.998599999999996,31.93344,1
Home,CARRY,CARRY,1,42756,1710.24,42865,1714.6,B19,,49.998599999999996,31.93344,56.32416,39.125519999999995,1
Home,PASS,PASS,1,42865,1714.6,42920,1716.8,B19,B18,56.32416,39.125519999999995,64.83888,61.452000000000005,1
Home,CARRY,CARRY,1,42920,1716.8,42961,1718.44,B18,,64.83888,61.452000000000005,63.70164,54.084959999999995,1
Home,PASS,PASS,1,42961,1718.44,42976,1719.04,B18,B22,63.70164,54.084959999999995,62.31168,45.971999999999994,1
Home,CARRY,CARRY,1,42976,1719.04,43013,1720.52,B22,,62.31168,45.971999999999994,60.40224,43.42752,1
Home,PASS,PASS,1,43013,1720.52,43043,1721.72,B22,B20,60.40224,43.42752,50.00508,26.079839999999997,1
Home,CARRY,CARRY,1,43043,1721.72,43079,1723.16,B20,,50.00508,26.079839999999997,50.91768,24.11856,1
Home,PASS,PASS,1,43079,1723.16,43117,1724.68,B20,B23,50.91768,24.11856,54.625319999999995,19.90368,1
Home,CARRY,CARRY,1,43117,1724.68,43155,1726.2,B23,,54.625319999999995,19.90368,56.83176,19.628639999999997,1
Home,PASS,PASS,1,43155,1726.2,43195,1727.8,B23,B21,56.83176,19.628639999999997,70.10712000000001,0.2268,1
Home,CARRY,CARRY,1,43195,1727.8,43215,1728.6,B21,,70.10712000000001,0.2268,70.23456,0.8697600000000001,1
Home,PASS,PASS,1,43215,1728.6,43265,1730.6,B21,B23,70.23456,0.8697600000000001,54.34452,11.44728,1
Home,CARRY,CARRY,1,43265,1730.6,43292,1731.68,B23,,54.34452,11.44728,54.428760000000004,13.27248,1
Home,PASS,PASS,1,43292,1731.68,43333,1733.32,B23,B24,54.428760000000004,13.27248,47.62584,31.301280000000002,1
Home,PASS,PASS,1,43333,1733.32,43383,1735.32,B24,B20,47.62584,31.301280000000002,48.193920000000006,19.7604,1
Home,CARRY,CARRY,1,43333,1733.32,43334,1733.36,B24,,47.62584,31.301280000000002,47.62584,31.301280000000002,1
Home,PASS,PASS,1,43383,1735.32,43455,1738.2,B20,B24,48.193920000000006,19.7604,40.50864,41.45112,1
Home,CARRY,CARRY,1,43383,1735.32,43384,1735.36,B20,,48.193920000000006,19.7604,48.193920000000006,19.7604,1
Home,PASS,PASS,1,43455,1738.2,43485,1739.4,B24,B19,40.50864,41.45112,49.69512,61.642799999999994,1
Home,CARRY,CARRY,1,43455,1738.2,43456,1738.24,B24,,40.50864,41.45112,40.50864,41.45112,1
Home,CARRY,CARRY,1,43485,1739.4,43510,1740.4,B19,,49.69512,61.642799999999994,49.9392,61.0056,1
Home,PASS,PASS,1,43510,1740.4,43525,1741.0,B19,B22,49.9392,61.0056,55.04220000000001,50.20992,1
Home,CARRY,CARRY,1,43525,1741.0,43553,1742.12,B22,,55.04220000000001,50.20992,53.817479999999996,48.391200000000005,1
Home,PASS,PASS,1,43553,1742.12,43596,1743.84,B22,B24,53.817479999999996,48.391200000000005,38.2536,44.88192,1
Home,CARRY,CARRY,1,43596,1743.84,43671,1746.84,B24,,38.2536,44.88192,40.689,43.58304,1
Home,PASS,PASS,1,43671,1746.84,43706,1748.24,B24,B19,40.689,43.58304,46.57716,61.74288,1
Home,CARRY,CARRY,1,43706,1748.24,43812,1752.48,B19,,46.57716,61.74288,50.21244,63.221759999999996,1
Home,PASS,PASS,1,43812,1752.48,43839,1753.56,B19,B24,50.21244,63.221759999999996,37.399319999999996,55.34352,1
Home,CARRY,CARRY,1,43839,1753.56,43865,1754.6,B24,,37.399319999999996,55.34352,37.422,54.42624,1
Home,PASS,PASS,1,43865,1754.6,43918,1756.72,B24,B20,37.422,54.42624,37.457640000000005,22.3308,1
Home,CARRY,CARRY,1,43918,1756.72,43984,1759.36,B20,,37.457640000000005,22.3308,44.523,11.952,1
Home,PASS,PASS,1,43984,1759.36,44006,1760.24,B20,B21,44.523,11.952,60.92928,-0.31824,1
Home,CARRY,CARRY,1,44006,1760.24,44036,1761.44,B21,,60.92928,-0.31824,59.317919999999994,-0.10872000000000001,1
Home,PASS,PASS,1,44036,1761.44,44066,1762.64,B21,B20,59.317919999999994,-0.10872000000000001,46.856880000000004,3.9707999999999997,1
Home,CARRY,CARRY,1,44066,1762.64,44100,1764.0,B20,,46.856880000000004,3.9707999999999997,46.2618,4.58208,1
Home,BALL LOST,BALL LOST,1,44100,1764.0,44157,1766.28,B20,,46.2618,4.58208,61.559999999999995,43.92,1
Away,RECOVERY,GOAL,1,44157,1766.28,44157,1766.28,A09,,61.39151999999999,43.44840000000001,,,1
Away,PASS,HEAD,1,44157,1766.28,44208,1768.32,A09,A07,61.39151999999999,43.44840000000001,49.97052,30.486959999999996,1
Away,CARRY,CARRY,1,44157,1766.28,44158,1766.32,A09,,61.39151999999999,43.44840000000001,61.39151999999999,43.44840000000001,1
Away,CARRY,CARRY,1,44208,1768.32,44396,1775.84,A07,,49.97052,30.486959999999996,45.578160000000004,29.1276,1
Home,CHALLENGE,CHALLENGE,1,44267,1770.68,44267,1770.68,B25,,55.36404,25.203599999999998,,,1
Away,CHALLENGE,CHALLENGE,1,44274,1770.96,44274,1770.96,A07,,54.72792,24.29712,,,1
Away,PASS,PASS,1,44396,1775.84,44420,1776.8,A07,A10,45.578160000000004,29.1276,31.83732,27.64152,1
Away,CARRY,CARRY,1,44420,1776.8,44488,1779.52,A10,,31.83732,27.64152,37.557,22.878,1
Away,PASS,PASS,1,44488,1779.52,44518,1780.72,A10,A06,37.557,22.878,50.46408,16.80768,1
Away,CARRY,CARRY,1,44518,1780.72,44541,1781.64,A06,,50.46408,16.80768,49.94676,15.96672,1
Away,PASS,PASS,1,44541,1781.64,44570,1782.8,A06,A01,49.94676,15.96672,37.48896,0.6300000000000001,1
Away,CARRY,CARRY,1,44570,1782.8,44610,1784.4,A01,,37.48896,0.6300000000000001,32.37948,2.50128,1
Away,PASS,PASS,1,44610,1784.4,44641,1785.64,A01,A05,32.37948,2.50128,16.98084,28.89432,1
Away,CARRY,CARRY,1,44641,1785.64,44671,1786.84,A05,,16.98084,28.89432,18.75852,27.81,1
Away,PASS,PASS,1,44671,1786.84,44682,1787.28,A05,A10,18.75852,27.81,20.01996,27.68832,1
Away,CARRY,CARRY,1,44682,1787.28,44718,1788.72,A10,,20.01996,27.68832,13.93416,24.16968,1
Away,CHALLENGE,CHALLENGE,1,44718,1788.72,44718,1788.72,A10,,13.93416,24.16968,,,1
Away,BALL LOST,THEFT,1,44718,1788.72,44718,1788.72,A10,,13.93416,24.16968,,,1
Home,CHALLENGE,CHALLENGE,1,44720,1788.8,44720,1788.8,B21,,13.153319999999999,24.24744,,,1
Home,RECOVERY,THEFT,1,44720,1788.8,44720,1788.8,B21,,13.153319999999999,24.24744,,,1
Home,PASS,PASS,1,44720,1788.8,44748,1789.92,B21,B23,13.153319999999999,24.24744,14.220360000000001,27.29376,1
Home,CARRY,CARRY,1,44720,1788.8,44721,1788.84,B21,,13.153319999999999,24.24744,13.153319999999999,24.24744,1
Home,CARRY,CARRY,1,44748,1789.92,44770,1790.8,B23,,14.220360000000001,27.29376,14.995800000000001,27.05328,1
Home,PASS,PASS,1,44770,1790.8,44817,1792.68,B23,B27,14.995800000000001,27.05328,36.66924,2.95992,1
Home,CARRY,CARRY,1,44817,1792.68,44851,1794.04,B27,,36.66924,2.95992,33.279120000000006,2.1708,1
Home,PASS,PASS,1,44851,1794.04,44893,1795.72,B27,B21,33.279120000000006,2.1708,18.16452,10.27368,1
Home,PASS,PASS,1,44893,1795.72,45005,1800.2,B21,B26,18.16452,10.27368,60.27588,30.023999999999997,1
Home,CARRY,CARRY,1,44893,1795.72,44894,1795.76,B21,,18.16452,10.27368,18.16452,10.27368,1
Home,CHALLENGE,AERIAL,1,44961,1798.44,44961,1798.44,B26,,55.522800000000004,23.35248,,,1
Away,CHALLENGE,AERIAL,1,44962,1798.48,44962,1798.48,A03,,56.234519999999996,20.99232,,,1
Home,CARRY,CARRY,1,45005,1800.2,45083,1803.32,B26,,60.27588,30.023999999999997,63.4446,45.05328,1
Home,PASS,PASS,1,45083,1803.32,45136,1805.44,B26,B18,63.4446,45.05328,59.94972,64.76328,1
Home,CARRY,CARRY,1,45136,1805.44,45156,1806.24,B18,,59.94972,64.76328,60.88716,65.84616,1
Home,PASS,PASS,1,45156,1806.24,45181,1807.24,B18,B24,60.88716,65.84616,56.28096,51.23376,1
Home,CARRY,CARRY,1,45181,1807.24,45219,1808.76,B24,,56.28096,51.23376,56.99159999999999,51.36336,1
Home,PASS,PASS,1,45219,1808.76,45287,1811.48,B24,B27,56.99159999999999,51.36336,78.05268,9.17784,1
Home,CARRY,CARRY,1,45287,1811.48,45348,1813.92,B27,,78.05268,9.17784,85.68827999999999,13.6116,1
Home,PASS,PASS,1,45348,1813.92,45408,1816.32,B27,B21,85.68827999999999,13.6116,104.65308,11.02032,1
Home,BALL LOST,INTERCEPTION,1,45408,1816.32,45461,1818.44,B21,,104.65308,11.02032,93.96,38.160000000000004,1
Home,CARRY,CARRY,1,45408,1816.32,45409,1816.36,B21,,104.65308,11.02032,104.65308,11.02032,1
Home,CHALLENGE,CHALLENGE,1,45461,1818.44,45461,1818.44,B22,,93.61764,37.113839999999996,,,1
Away,CHALLENGE,CHALLENGE,1,45462,1818.48,45462,1818.48,A04,,94.92012,36.845279999999995,,,1
Away,RECOVERY,INTERCEPTION,1,45462,1818.48,45462,1818.48,A04,,94.92012,36.845279999999995,,,1
Away,BALL LOST,HEAD,1,45462,1818.48,45512,1820.48,A04,,94.92012,36.845279999999995,83.16,43.92,1
Away,CARRY,CARRY,1,45462,1818.48,45463,1818.52,A04,,94.92012,36.845279999999995,94.92012,36.845279999999995,1
Home,RECOVERY,RECOVERY,1,45511,1820.44,45511,1820.44,B24,,83.17403999999999,42.838559999999994,,,1
Home,SHOT,SHOT,1,45511,1820.44,45532,1821.28,B24,,83.17403999999999,42.838559999999994,109.08,43.199999999999996,1
Home,CARRY,CARRY,1,45511,1820.44,45512,1820.48,B24,,83.17403999999999,42.838559999999994,83.17403999999999,42.838559999999994,1
Away,RECOVERY,RECOVERY,1,47196,1887.84,47196,1887.84,A11,,107.62308,37.84104,,,1
Away,BALL LOST,FORCED,1,47196,1887.84,47378,1895.12,A11,,107.62308,37.84104,47.52,10.799999999999999,1
Away,CARRY,CARRY,1,47196,1887.84,47197,1887.88,A11,,107.62308,37.84104,107.62308,37.84104,1
Home,CHALLENGE,CHALLENGE,1,47353,1894.12,47353,1894.12,B25,,55.375919999999994,14.11992,,,1
Away,CHALLENGE,CHALLENGE,1,47353,1894.12,47353,1894.12,A05,,54.613440000000004,15.0012,,,1
Home,SET PIECE,SET PIECE,1,47955,1918.2,47955,1918.2,B24,,,,,,1
Home,PASS,PASS,1,47955,1918.2,48001,1920.04,B24,B20,56.04768,14.68584,39.528,15.73992,1
Home,CARRY,CARRY,1,48001,1920.04,48020,1920.8,B20,,39.528,15.73992,39.521519999999995,15.26688,1
Home,PASS,PASS,1,48020,1920.8,48042,1921.68,B20,B24,39.521519999999995,15.26688,49.43052,10.829519999999999,1
Home,PASS,PASS,1,48042,1921.68,48071,1922.84,B24,B20,49.43052,10.829519999999999,35.976960000000005,16.07688,1
Home,CARRY,CARRY,1,48042,1921.68,48043,1921.72,B24,,49.43052,10.829519999999999,49.43052,10.829519999999999,1
Home,CARRY,CARRY,1,48071,1922.84,48117,1924.68,B20,,35.976960000000005,16.07688,29.62008,20.2752,1
Home,PASS,PASS,1,48117,1924.68,48162,1926.48,B20,B28,29.62008,20.2752,10.31724,29.29824,1
Home,CARRY,CARRY,1,48162,1926.48,48204,1928.16,B28,,10.31724,29.29824,10.61532,26.74224,1
Home,PASS,PASS,1,48204,1928.16,48261,1930.44,B28,B21,10.61532,26.74224,44.78976,1.88136,1
Home,BALL OUT,HEAD,1,48261,1930.44,48293,1931.72,B21,,44.78976,1.88136,54.0,-0.72,1
Home,CARRY,CARRY,1,48261,1930.44,48262,1930.48,B21,,44.78976,1.88136,44.78976,1.88136,1
Away,SET PIECE,THROW IN,1,48679,1947.16,48679,1947.16,A01,,,,,,1
